tags,score
"<.net><.net-core><.net-framework-version><.net-standard>","17"
"<jvm><akka><actor><leveldb>","11"
"<r><plot><graph><data.table>","14"
"<java><access-modifiers>","156"
"<haskell><ghc>","11"
"<matlab><opencv><order><computer-vision><vlfeat>","11"
"<c++><windows><winapi><visual-c++>","13"
"<c#><asp.net><json><asp.net-web-api><asp.net-core>","40"
"<csv><apache-spark><pyspark>","11"
"<php><mysql><laravel><laravel-5>","12"
"<javascript><jquery><html>","15"
"<java><android><ios><augmented-reality><vuforia>","12"
"<android><android-gradle><rx-java><rx-android>","11"
"<android><firebase><firebase-database><google-play-services>","12"
"<c#><asp.net><asp.net-mvc><asp.net-core-mvc><tag-helpers>","14"
"<tensorflow>","47"
"<polymer><polymer-1.0><web-component><polymer-2.x>","11"
"<tensorflow>","36"
"<python><list><python-3.x><optimization>","23"
"<reactjs><typescript><webpack>","27"
"<c++><c><exception><gcc>","11"
"<r><documentation><version><roxygen2>","16"
"<reactjs><webpack><ecmascript-6>","19"
"<javascript><jquery><post><url-encoding>","12"
"<python><sqlite><google-app-engine><google-app-engine-python>","15"
"<kubernetes><kubectl><kops>","31"
"<ssl><github><github-pages>","15"
"<c#><.net><visual-studio><visual-studio-2012><nuget-package>","15"
"<recursion><rust>","11"
"<javascript><node.js><asynchronous>","44"
"<android><opencv><android-camera><opencv4android>","13"
"<sql-server><tsql>","13"
"<c++>","12"
"<github><git-flow>","21"
"<curl><firebase><firebase-authentication>","15"
"<c#><.net><asynchronous><async-await>","96"
"<spring-boot><spring-boot-actuator>","20"
"<python-3.x><pycharm><code-completion>","14"
"<ios><cordova><npm><npm-install>","42"
"<selenium>","14"
"<javascript><jquery><html><css><animation>","20"
"<api><amazon-web-services><aws-lambda><aws-api-gateway>","12"
"<perl><subroutine>","16"
"<ios><push-notification><notifications><xamarin.ios><localytics>","13"
"<c#><string><uppercase><lowercase><ordinal>","14"
"<python-2.7><pip><ubuntu-16.04>","14"
"<android><unit-testing><mockito><dexmaker>","13"
"<ionic2>","17"
"<c++><language-lawyer><constexpr><placement-new>","12"
"<python><pandas><numpy><dataframe>","12"
"<java><spring><spring-data><spring-data-rest><querydsl>","11"
"<angular><contextmenu>","13"
"<python><tensorflow><keras><tensorflow-serving>","11"
"<c#><async-await>","16"
"<php><utf-8>","12"
"<c++><gcc><lambda>","18"
"<qt><build><configuration><qt5.8><qt-lite>","12"
"<python><machine-learning><tensorflow><computer-vision><deep-learning>","21"
"<javascript><ember.js><firebase><emberfire>","12"
"<python><python-2.7>","24"
"<python><pycharm><anaconda><python-3.5>","18"
"<docker><arguments><environment-variables><dockerfile>","42"
"<r><data.table>","19"
"<webstorm>","19"
"<amazon-web-services><aws-lambda><trusted-computing>","18"
"<css><unit-testing><angular><dom><jasmine>","12"
"<c++><undefined-behavior>","21"
"<algorithm>","11"
"<css><fonts><font-size><w3c><fontmetrics>","15"
"<python><list><sorting>","22"
"<python><python-3.x>","13"
"<python><performance><numpy>","35"
"<ios><xcode><xcode8>","21"
"<ngrx>","26"
"<python><pandas><scipy><percentile>","12"
"<android><manifest>","12"
"<c#><asp.net-core><swagger-ui>","12"
"<php><laravel><laravel-5><laravel-mix>","11"
"<julia-lang>","11"
"<cordova><ionic2><android-gradle><cordova-plugins>","38"
"<javascript><firebase><google-cloud-functions>","32"
"<rust><lifetime>","15"
"<google-app-engine><go>","12"
"<python><stdin>","14"
"<python><parsing><dictionary><nlp>","16"
"<r><rcpp>","17"
"<c#><unity3d><collision-detection><mesh>","12"
"<java><multithreading><tomcat><nginx>","12"
"<javascript><reactjs><constructor><ecmascript-6><arrow-functions>","12"
"<c++><c>","11"
"<javascript><html><css><css3><css-transitions>","17"
"<c#><sockets><mono>","18"
"<ios><swift><firebase><deep-linking><firebase-dynamic-links>","17"
"<ruby><irb>","23"
"<ios><swift><xcode><ipad><swift-playground>","14"
"<javascript><dependencies><dependency-management><node-modules><yarnpkg>","17"
"<javascript><angularjs><jshint>","11"
"<python><file><sockets><tcp>","17"
"<java><javafx>","14"
"<instagram><instagram-api>","11"
"<python><machine-learning><tensorflow><neural-network>","15"
"<javascript><typescript><types>","18"
"<angular>","23"
"<reference><rust><immutability>","14"
"<asp.net-core><http-status-code-404><asp.net-core-mvc><asp.net-core-webapi>","18"
"<reactjs><react-router><browser-history>","21"
"<javascript><reactjs><nested><react-router><react-router-v4>","122"
"<ruby-on-rails><ruby>","31"
"<c++><windows><winapi><file-properties><shellexecuteex>","14"
"<rust>","16"
"<node.js><memory><v8>","14"
"<node.js><npm>","12"
"<c++><language-lawyer><primitive-types><strict-aliasing><placement-new>","13"
"<machine-learning><computer-vision><neural-network><conv-neural-network><training-data>","34"
"<algorithm><sorting><time-complexity>","87"
"<reactjs><redux><state><store>","15"
"<angular><typescript><angular2-routing>","18"
"<reactjs><rxjs>","12"
"<vsts><.net-core>","14"
"<android><bottombar>","21"
"<c++>","15"
"<haskell><ghc><compiler-warnings>","14"
"<python><django><testing><database-migration><py.test>","15"
"<python><python-3.x><pandas><join>","22"
"<c++><race-condition>","106"
"<python><python-3.x><import><python-importlib>","27"
"<kotlin>","13"
"<django><reactjs>","62"
"<c++><c++11><templates><hash><sfinae>","11"
"<laravel><phpunit><laravel-5.4>","18"
"<perl6>","12"
"<asp.net-core><asp.net-core-mvc>","11"
"<android><android-fragments><android-viewpager><android-tablayout><fragmentpageradapter>","16"
"<spring><spring-boot><jwt>","17"
"<c++><initialization><variable-assignment>","30"
"<ios><skstorereviewcontroller>","18"
"<android>","11"
"<php><mysql><laravel><laravel-5>","12"
"<javascript><angular>","12"
"<c#><async-await>","13"
"<python-2.7><pip>","28"
"<windows><vagrant><virtualbox><shared-folders><vagrant-windows>","31"
"<c++><c++11><language-lawyer><argument-dependent-lookup>","19"
"<webpack><angular-cli>","11"
"<javascript><reactjs><redux><react-jsx>","15"
"<android><geolocation><geofencing><android-geofence>","17"
"<linux><bash><shell>","11"
"<r><timestamp><filemtime>","17"
"<php><jquery><css><node.js><webpack>","21"
"<javascript><events><firebase><firebase-database><redux>","13"
"<file-upload><angular2-forms>","13"
"<python><numpy><floating-point><linear-algebra><floating-accuracy>","17"
"<android><scrollview><android-support-library><android-nestedscrollview>","14"
"<spring><intellij-idea><spring-boot><spring-jdbc>","11"
"<python><algorithm><hierarchical-clustering>","12"
"<javascript><promise><axios>","13"
"<ansible><ansible-vault>","12"
"<sql><sql-server><tsql>","15"
"<reactjs><create-react-app>","12"
"<jenkins><continuous-integration><jenkins-pipeline>","18"
"<javascript><firefox><inspect-element>","20"
"<javascript><php><wordpress>","20"
"<javascript><node.js><ubuntu><npm><angular-cli>","12"
"<laravel><webpack><bootstrap-4><bootstrap-sass>","13"
"<python><python-3.x><random>","37"
"<java><apache-kafka><kafka-producer-api>","11"
"<android><vimeo><vimeo-android>","15"
"<angular><typescript>","21"
"<ios><swift><autolayout><uitextfield>","20"
"<webpack>","25"
"<c++><language-lawyer><declaration><definition><name-lookup>","47"
"<node.js><google-app-engine><nginx>","16"
"<c#><msbuild><csproj><visual-studio-2017>","12"
"<reactjs><babeljs><react-redux>","12"
"<wso2><ballerinalang>","21"
"<android><gps><tracking>","21"
"<c++><initialization><c++14><unions><memset>","11"
"<android><google-maps-markers><google-maps-android-api-2>","15"
"<docker><gitlab><gitlab-ci><gitlab-ci-runner>","11"
"<javascript><c++><emscripten><arraybuffer><typedarray>","13"
"<c><loops><scope><shadowing>","21"
"<c++><language-lawyer>","11"
"<typescript><webpack><visual-studio-code>","15"
"<ios><swift><swift3><uisegmentedcontrol>","11"
"<javascript><google-maps><angular><ionic-framework><ionic2>","18"
"<angular><angular-material2><md-autocomplete>","13"
"<html><css><angular-material><ng-map>","12"
"<android><exception><video-streaming>","12"
"<ios><date><swift3><xcode8>","15"
"<java><android-studio><kotlin>","15"
"<go><time>","12"
"<java><generics><intellij-idea><jshell>","51"
"<android><xml><notifications>","16"
"<angular-material2>","13"
"<angular><angular-cli><angular2-upgrade>","11"
"<jquery><jquery-ui-sortable><vue.js>","12"
"<c++><performance><this><language-lawyer><member-functions>","22"
"<android><android-edittext><contextmenu><mongolian-vertical-script>","24"
"<ios><xcode><react-native>","12"
"<c++><c++11>","15"
"<java><multithreading><tomcat><tomcat7><jvisualvm>","20"
"<java><scala><java-8><java-stream><lazy-evaluation>","13"
"<docker><dockerfile><squash>","28"
"<c#><dependency-injection><asp.net-core><inversion-of-control>","16"
"<python><module><python-3.6>","27"
"<objective-c><xcode><xcode8>","11"
"<macos><terminal><macos-sierra>","15"
"<laravel>","11"
"<python>","12"
"<oauth><swagger><swagger-ui><keycloak><jboss-tools>","20"
"<c><scanf>","11"
"<angular><login><routes><router>","11"
"<java><for-loop><infinite-loop>","83"
"<java><selenium><selenium-webdriver><testng>","11"
"<ios><xml><swift><swift3>","12"
"<react-native><mobile-application>","14"
"<delphi>","11"
"<angular><angular-cli>","14"
"<android><android-proguard><greendao><greendao-generator>","13"
"<.net><linux><.net-core><dump>","24"
"<laravel-5.3>","12"
"<facebook><facebook-graph-api>","12"
"<php><validation><symfony><silex><serializer>","12"
"<azure><angular><typescript><deployment><node-modules>","12"
"<angular><systemjs><systemjs-builder>","13"
"<java><security><intellij-idea>","11"
"<php><wordpress><wp-admin>","11"
"<c++><c++11><const><typetraits><decltype>","21"
"<java><discord>","14"
"<c#><visual-studio-2017>","18"
"<java><android><listview><android-edittext>","11"
"<python><python-3.x><syntax><operators><python-2.x>","178"
"<angular><typescript><angular-routing>","14"
"<vagrant><virtualbox><vagrant-plugin>","52"
"<c++><c++11><typetraits>","15"
"<functional-programming><idris><codata>","12"
"<sql><sql-server><ssis><etl><ssis-2012>","13"
"<html><image><debugging><firefox>","12"
"<ios><swift><statusbar><modalviewcontroller><in-call>","13"
"<pointers><haskell><ghc><imperative-programming>","12"
"<c><malloc>","18"
"<xcode><instruments><xcode-instruments><hackintosh>","13"
"<python><python-3.x><parallel-processing><tesseract><apache-tika>","14"
"<c++><c++11><list-initialization>","12"
"<c#><uwp><win-universal-app><windows-composition-api><fluent-design>","23"
"<android><android-fragments><tabs><android-viewpager><android-tabhost>","12"
"<css><angular><sass>","21"
"<sql-server><ssis><etl><ssdt><bids>","13"
"<c++><reference><lifetime>","15"
"<android><networking><wifi><iot><access-point>","20"
"<android><apk><android-instant-run>","41"
"<string><haskell><unicode><ghc>","14"
"<python><django><debugging><pycharm><pydev>","12"
"<tensorflow>","13"
"<javascript><jquery><html><html2canvas><webpage-screenshot>","11"
"<javascript><jquery><html><angularjs>","11"
"<php><composer-php>","22"
"<c++><templates><inheritance>","19"
"<jquery>","16"
"<java><android><android-studio><android-gradle>","11"
"<python>","14"
"<flask>","15"
"<c++><boolean><safe-bool-idiom>","40"
"<javascript><lambda><ecmascript-6><arguments><anonymous-function>","18"
"<javascript><jquery><html><css>","21"
"<heap><priority-queue><dijkstra><min-heap>","19"
"<c#><.net><clr>","14"
"<testing><rust><rust-cargo>","12"
"<swift><generics>","11"
"<angular>","17"
"<angular><typescript>","15"
"<c#><cookies><httpwebrequest>","17"
"<visual-studio><visual-c++>","13"
"<reactjs><jsx><react-proptypes>","45"
"<google-chrome><cors>","20"
"<java><android><android-layout><flags><android-gravity>","13"
"<ruby-on-rails><ruby><ubuntu>","20"
"<c++><optimization><compiler-construction><call>","38"
"<android><android-recyclerview>","11"
"<python-import>","11"
"<docker><docker-compose>","13"
"<angular><rxjs><rxjs5><angularfire2><angular2-observables>","20"
"<android><android-layout><android-support-library><android-constraintlayout>","12"
"<c#><.net><sql-server><asynchronous><async-await>","56"
"<javascript><css><performance><dom>","16"
"<javascript><c#><asp.net><asp.net-core><single-page-application>","11"
"<laravel>","12"
"<ruby-on-rails><ruby><ruby-on-rails-5>","63"
"<visual-studio><visual-c++><boost>","35"
"<apache-spark><playframework><sbt>","13"
"<javascript><node.js><ecmascript-6><es6-class>","16"
"<c#><wpf>","14"
"<c++><constexpr><c++17><structured-bindings>","34"
"<android><android-layout><material-design><android-toolbar><android-statusbar>","12"
"<kubernetes>","11"
"<ios><objective-c><uiimage><photosframework><phphotolibrary>","11"
"<ios><swift><xcode><time><compilation>","18"
"<docker-swarm>","23"
"<c++><c++11><move-semantics>","11"
"<java><collections>","13"
"<c#><arrays><destructuring>","18"
"<angular><material-design><angular-material2>","12"
"<android><deep-linking>","14"
"<c#><.net><azure><model-view-controller><asp.net-core>","27"
"<java><kurento>","16"
"<android><android-spinner><android-popupwindow>","16"
"<c++><c++11><templates><lambda>","18"
"<c++><templates><sizeof><static-assert>","17"
"<python><warnings><sftp><paramiko><python-cryptography>","11"
"<php><string><hash><permissions><access-control>","13"
"<java><android><ssl><cryptography><sslsocketfactory>","21"
"<.net><visual-studio><webpack><asp.net-core><webpack-dev-server>","11"
"<java><android>","13"
"<php><pdf><fpdf><fpdi><phplib>","11"
"<ios><swift><file><uiimage><metadata>","19"
"<python><scikit-learn><svm><pipeline><grid-search>","13"
"<java><intellij-idea><refactoring><structural-search>","12"
"<typescript><model-view-controller>","19"
"<php><ipv6><cidr>","12"
"<c++><c++11><templates>","80"
"<spring><spring-boot><spring-data>","13"
"<c#><unit-testing><nunit><moq>","14"
"<node.js><mongodb><rest><express>","28"
"<ios><ssl><ca><root-certificate>","11"
"<git><github><ssh>","12"
"<python><tensorflow>","14"
"<javascript><html><css><background-image>","17"
"<javascript><html5><google-chrome><azure><fileapi>","11"
"<python><pandas><transform><apply>","11"
"<xcode><reactjs><react-native>","31"
"<spring><authentication><spring-security><filter><jwt>","42"
"<javascript><arrays><algorithm><sorting>","19"
"<android><android-recyclerview><android-cardview>","50"
"<c++><inheritance>","30"
"<java><list><java-8><java-stream>","18"
"<c><multithreading><valgrind><lapack><atlas>","17"
"<docker><docker-swarm>","14"
"<javascript><android><react-native><intl><react-intl>","11"
"<android><certificate><google-play-services><jwt>","18"
"<php><zend-framework><zend-framework2><zend-form><zend-db>","14"
"<swift3><cocoapods><travis-ci>","11"
"<c#><.net><visual-studio><intellisense><idisposable>","18"
"<javascript><php><jquery><ajax>","13"
"<reactjs><enzyme><jest>","19"
"<javascript><optimization><google-chrome-devtools><hittest>","11"
"<javascript>","12"
"<git><github>","16"
"<azure><azure-service-fabric><azure-container-service>","25"
"<c++><c++11><templates><c++14><typetraits>","54"
"<c++><c++-concepts>","15"
"<angular><webpack>","12"
"<javascript><lodash>","18"
"<c++><language-lawyer><undefined-behavior><order-of-evaluation><initialization-order>","33"
"<android><sd-card><serial-number>","23"
"<javascript><html><drag-and-drop>","18"
"<javascript><recursion><while-loop><functional-programming><tail-call-optimization>","17"
"<asp.net><asp.net-mvc><iis>","11"
"<node.js><amazon-web-services><sms><aws-sdk><amazon-sns>","12"
"<reactjs><jestjs><react-dom>","17"
"<c#><initialization>","13"
"<python><slice><reverse>","15"
"<webpack><vue.js>","12"
"<angular><webpack><angular-cli>","60"
"<android><material-design><bottom-sheet>","14"
"<java><apache-spark><memory-management><jvm><spark-streaming>","14"
"<android><macos><ionic-framework><ionic2>","22"
"<javascript><c#><asp.net><sql-server><asp.net-mvc>","11"
"<git><sha1>","22"
"<c++><stl>","18"
"<java><android><speech-recognition><speech-to-text><android-7.0-nougat>","12"
"<r><venn-diagram>","11"
"<c#><.net><asynchronous><async-await>","15"
"<javascript><reactjs><react-native><flowtype>","13"
"<angular><angular-cli>","13"
"<nlp><nltk><stemming><porter-stemmer>","14"
"<angular><angular-material>","117"
"<java><swing><applet><awt>","12"
"<android><rx-java><rx-java2>","11"
"<ios><swift><formatting><currency>","15"
"<angular><angular-ng-if><angular2-ngcontent>","18"
